message_id,conversation_id,timestamp,text,weak_intent
2934403,2934403,Wed Nov 29 09:50:59 +0000 2017,very disappointed with @115830 !! Ordered a Christmas present for my little cousin and the box was damaged and open😩 don’t really think this is the quality to be giving as a Christmas present😤 https://t.co/S0CpJtEDuL,damaged_defective_wrong_item
1939022,1939022,Wed Oct 18 15:49:05 +0000 2017,@115850 it's good that u r celebrating Diwali but where is my order. Delivery date was 16 th Oct. @118702 is awesome,tracking_delivery_status
527151,527151,Sat Dec 02 07:21:56 +0000 2017,"@115821 I've been emailing to ask were my order is and getting no response, I just want a refund now for products ordered weeks ago! Help",return_refund
993938,993938,Sat Oct 14 12:05:47 +0000 2017,"@115850 @115821 every time I call I am asked to contact the seller and there is no response from seller Redlane too.
One Ranjita 2/3",seller_marketplace
2614054,2614054,Fri Nov 17 13:20:11 +0000 2017,@115850 very bad service by Amazon for prime member. It's 10 days but order not received. Prime membership a big joke. https://t.co/njiuzdx77u,prime_membership_benefit
275129,275129,Fri Oct 06 06:35:03 +0000 2017,@115821 Please help! Someone hacked my account and I can’t contact you on your website as they changed the email and I cannot log in!,account_access
2364704,2364704,Mon Nov 13 23:09:02 +0000 2017,"@AmazonHelp I will say this, though. The wire doesn't work as well as I had hoped. I was hoping to get a shorter wire, yet not only was it not short, but I also have to fidget it a bit, as if it was already broken. Of course, I may just need a new cooling fan.",damaged_defective_wrong_item
1387287,1387287,Tue Oct 17 04:33:15 +0000 2017,@AmazonHelp shall I cancel the order,order_cancellation_modification
1569532,1569532,Sat Nov 04 16:32:01 +0000 2017,"I never got my order, what is going on?? U cheater!! @115821 @115850",package_not_received
25263,25263,Sat Nov 04 00:17:06 +0000 2017,"@AmazonHelp It's blank. My delivery status still says ""can't deliver"" even though I've called customer service.
This is the second time in one year.",tracking_delivery_status
2966419,2966419,Wed Nov 29 22:59:11 +0000 2017,@AmazonHelp It happens all the time by your fulfillment team here in Austin. It’s become so commonplace that many of us just go to the neighboring address when a package is missing. Calls to your customer service department have been fruitless. Please fix.,package_not_received
180863,180863,Wed Oct 04 12:47:02 +0000 2017,@AmazonHelp No error message- just a completely blank page.,technical_product_issue
180523,180523,Wed Oct 04 12:16:14 +0000 2017,"Had to cancel my order today from @116090 2 day shipping item still not shipped, horrible experience with the CSR. @AmazonHelp",order_cancellation_modification
350590,350590,Sun Oct 08 08:41:18 +0000 2017,@115850   If i buy prime membership from my existing account and pay by Pay Balance... Will i be eligible for the 20% Load Money offer..?,prime_membership_benefit
149261,149259,Fri Nov 24 17:02:54 +0000 2017,"@AmazonHelp That form requires me to sign in, which I can’t with my account locked :(",account_access
522527,522527,Sat Dec 02 03:54:21 +0000 2017,"@AmazonHelp I Want To Know Why I Can't Log In To My Account. I Reset My Password Already, But It Still Says It's Incorrect.",account_access
21408,21408,Wed Nov 01 07:42:02 +0000 2017,@115821 My package has this damage at reception. https://t.co/wV1FoIw6UO,damaged_defective_wrong_item
361367,361367,Sun Oct 08 14:31:22 +0000 2017,@115850 please cancel my Lenovo mobile order because it was placed by mistake,order_cancellation_modification
1394604,1394604,Mon Oct 16 17:14:03 +0000 2017,@AmazonHelp Still i need 2 provide u further info. Kindly take back ur damaged product and refund. That all I need. No more shopping with amazon. Thnx,damaged_defective_wrong_item
2915880,2915872,Wed Nov 29 01:19:41 +0000 2017,@AmazonHelp I wanted a refund and they told me that they were only able to give me a credit or return the $ to the debit card that I used then. I do not have that card anymore.. Also that is only after the receive the laptop and process the return. I need a laptop right away is not my fault,return_refund
2799327,2799327,Tue Nov 21 23:17:48 +0000 2017,"@115830 Prime - what a disaster! So much for ‘guaranteed delivery’ yesterday. False statements by deliverers who never actually ‘attempted delivery’ at 18:26 today, broken promises (will deliver today by 10pm). And no supervisors available to speak to me! #pointlessPrime",damaged_defective_wrong_item
454612,454612,Thu Nov 30 22:45:12 +0000 2017,Seriously @115821 ? I've been a Prime member for years. Can't you help me out a bit? This is fucking ridiculous. Both of the items are showing as in stock. I shouldn't have to pay for your mistakes.  I'm pissed. #Amazon #badcustomerservice https://t.co/RhlNhQ2p8I,prime_membership_benefit
1844296,1844296,Wed Oct 18 06:47:34 +0000 2017,@115850 what is this I am shocked after seeing this form ur side. Can I know the reason for this.. Or this is a kind of technical problem. https://t.co/Z3h51wBGWc,technical_product_issue
125320,125320,Thu Nov 23 11:33:49 +0000 2017,@115830 Hi @115830 Can you please tell me if Amazon Prime membership is going to be discounted for black friday please? Thanks,prime_membership_benefit
2291044,2291044,Sun Nov 12 09:51:00 +0000 2017,@AmazonHelp where is my order that says it’s out for delivery and never showed up twice in a row I’m kind of mad about this delay I know it’s says 13-15 but omg the bar needs to update then if it’s close but but not,tracking_delivery_status
2694937,2694937,Sun Nov 19 18:12:06 +0000 2017,"@AmazonHelp This doesn’t help me, it’s just asking me to contact the seller which I have done numerous times and still no response or package?",seller_marketplace
1188159,1188159,Sun Oct 15 21:14:19 +0000 2017,@AmazonHelp my order has not arrived...which means no one-day delivery...which is the only reason I pay for #AmazonPrime...money back? https://t.co/lmRqrkPOT9,delivery_delay
191563,191563,Wed Oct 04 15:30:42 +0000 2017,@AmazonHelp need help getting credit for a damaged item.,damaged_defective_wrong_item
1435743,1435743,Thu Nov 02 13:57:14 +0000 2017,@AmazonHelp Wed I ordered am item that was reduced for sale. Today you cancel my order &amp; it's back at full price. Is this some Bait &amp; Switch,order_cancellation_modification
2573743,2573740,Thu Nov 16 21:00:54 +0000 2017,"@AmazonHelp I've checked all of my folders. Like I said, the number in that link is the exact one I have called five times. I'm a Prime member who has been locked from their account for three weeks and have had nothing visible done to remedy this.",prime_membership_benefit
2363236,2363236,Mon Nov 13 21:35:54 +0000 2017,"@AmazonHelp So on the amazon website when I track my package it says that it just got to a warehouse near me and it is close, but on the usps site when I input my tracking number it says that they are still waiting to receive my items?",tracking_delivery_status
2416000,2416000,Sun Oct 29 08:20:34 +0000 2017,@115850 I wanted to return a product and filed for return... I selected the date and time for the return but no one came to take package,return_refund
1079393,1079389,Tue Oct 17 09:05:59 +0000 2017,"@AmazonHelp Actually ,I feel that amazon don't wanT To return my money. TheY are cheaters. IT is kind of worst experience with amazon.",return_refund
602351,602351,Sun Dec 03 21:39:12 +0000 2017,@AmazonHelp Hello. If I cancel an order that was back ordered and you've taken the money from my account. How long do refunds take?,order_cancellation_modification
1128670,1128670,Tue Oct 24 11:08:04 +0000 2017,.@115821 I'm trying to cancel an order but it's not working. Help?,order_cancellation_modification
2724551,2724551,Mon Nov 20 11:49:24 +0000 2017,"@115830 My order (Philips Sonicare DiamondClean 3rd Generation Electric Toothbrush) has a better price available , which  £5 cheaper than I paid. Can I cancel my order and re-order a  new one with the better price?",order_cancellation_modification
210328,210328,Wed Oct 04 18:43:13 +0000 2017,WHERE IS MY PACKAGE @AmazonHelp,tracking_delivery_status
149286,149286,Fri Nov 24 14:52:36 +0000 2017,"@AmazonHelp hiya, I ordered a headphone jack from you and got it yesterday and it’s already broken. Please advise.",damaged_defective_wrong_item
1693751,1693752,Mon Nov 06 18:54:34 +0000 2017,@AmazonHelp After 10min w/the @118706 automated system &amp; the 50min wait to be transferred to a human I️ decided to cancel my order with @AmazonHelp https://t.co/iFkdqnMXkQ,order_cancellation_modification
1365496,1365496,Wed Oct 18 22:14:10 +0000 2017,My @115821 Prime membership isn't as valuable when their in-house shipping service is consistently late with packages. Here we go again... https://t.co/Safc2cPAYG,prime_membership_benefit
2558599,2558599,Thu Nov 16 17:38:42 +0000 2017,"@AmazonHelp So there is no error message as such , when I start Amazon prime on the TV and select a show it keeping on showing the loading icon and restarts the app",technical_product_issue
1466930,1466930,Sat Nov 25 12:46:55 +0000 2017,@115830 when renewing prime membership can I combine prime and music unlimited? Thanks.,prime_membership_benefit
1298471,1298471,Fri Oct 27 00:32:07 +0000 2017,"@AmazonHelp Reps keep giving me different answers, very frustrating and will probably cause me to cancel my prime subscription.",prime_membership_benefit
1937597,1937597,Sun Nov 12 03:03:50 +0000 2017,@AmazonHelp what is the point of prime membership if the items are always delayed???? Your logistics department is terrible.,prime_membership_benefit
2290918,2290918,Sun Nov 12 09:08:21 +0000 2017,"@115830 Hi Amazon, I got an email saying I’ve changed my email address this morning but it wasn’t me! And now I’m locked out of my account, please help!",account_access
1218247,1218248,Wed Oct 25 14:44:05 +0000 2017,@AmazonHelp Says there was a delay with shipping. The tracking number at UPS says this. (see photo) https://t.co/LyBmCksfqL,tracking_delivery_status
2911610,2911610,Tue Nov 28 22:04:10 +0000 2017,"@115830 not impressed that my order has been listed as delivered and handed to resident when nobody was even home today! Stolen! That's cost me getting gifts for a birthday on time. Please contact me so I can cancel my order. 026-5634466-0948327 is my ordee number.

Thanks.",order_cancellation_modification
1155311,1155311,Sun Oct 15 18:08:34 +0000 2017,@AmazonHelp can someone pls help me track my order that should have arrived yday? Email conversation with customer service is a diasater!,tracking_delivery_status
2374510,2374510,Tue Nov 14 01:55:30 +0000 2017,I love how I can’t sign in to my @115821 account .. what the hell..I have reset my password several times and still don’t work,account_access
1208755,1208755,Wed Oct 25 10:49:55 +0000 2017,"@115850 we can track Amazon Orders...
we cannot predict if we will get it in good shape or damaged as my case with pantry orders....😝",damaged_defective_wrong_item
2319022,2319022,Mon Nov 13 11:34:29 +0000 2017,@115830 track my order - what on earth does 'Undeliverable' mean? I want my parcel!,tracking_delivery_status
2915845,2915845,Tue Nov 28 23:16:22 +0000 2017,"@115821 i can't login to my account 
my email : __email__",account_access
939609,939609,Fri Oct 13 22:47:12 +0000 2017,Was charged twice for my phone and Amazon charged me for something I cancelled... Lol 😶,payment_unexpected_charge
1123370,1123370,Tue Oct 24 07:09:30 +0000 2017,@AmazonHelp @115850 where is my order ..Very slow delivery service.. disappointed.. Product not delivering on promising date. 230148626392,tracking_delivery_status
2747182,2747183,Tue Nov 21 15:14:22 +0000 2017,"@AmazonHelp I’m a prime member. But it’s not *really* free shipping if I have to drive to the post office, stand on line &amp; do heavy lifting.",prime_membership_benefit
1479489,1479489,Fri Nov 03 06:27:45 +0000 2017,@115850 @115821 even after reinstalling the app I’m facing the same problem. Kindly fix it or repay my prime membership. https://t.co/NuoswiZcXK,prime_membership_benefit
827124,827124,Fri Oct 13 01:41:33 +0000 2017,"@AmazonHelp 
Received a Defective Phone
Delivered Yesterday, Returning
Process is lengthy.
Plz Do the needful",damaged_defective_wrong_item
1365463,1365463,Fri Oct 27 21:33:24 +0000 2017,@115850 @AmazonHelp What is the uuse of me buying Prime? I want a refund . 5 days for delivery with prime ? Are you guys serious ? https://t.co/EhTR7bSAWU,return_refund
2768992,2768992,Tue Nov 21 12:46:09 +0000 2017,"@AmazonHelp @AmazonHelp Thes support team just reiterates the order status which I can see on the app. However, I haven't received an order confirmation mail or msg. I don't want to receive an order cancellation notification tomorrow.",tracking_delivery_status
1159349,1159349,Tue Oct 24 16:00:54 +0000 2017,Idiots at @115850 want to give me an extension of prime membership by 1 month(~40 INR) instead of refunding for a missing 700 INR order :|,prime_membership_benefit
2893111,2893112,Tue Nov 28 15:42:51 +0000 2017,@AmazonHelp Oh I've already contacted you guys via that. I just want to re-emphasize how badly Amazon Canada needs to stop using Intelecom. I won't be renewing my prime membership if you guys continue to use them for prime deliveries.,prime_membership_benefit
2113052,2113052,Thu Oct 19 04:13:08 +0000 2017,@115821 Hi This is Anil Kumar G I return one product on 12 Oct 17 due to not working vide Amazon order number 404-9977475-2671535 but till now I don’t get product acceptance confirmation and refund status. I cantact Amazon several time through Phone and Mail there is no response,return_refund
2605717,2605717,Mon Oct 30 20:31:39 +0000 2017,"@AmazonHelp so my PrimeNow order last night got cancelled 2hrs after it should have been delivered, today half my order is missing.  WTF",package_not_received
972507,972507,Sun Oct 22 08:51:44 +0000 2017,"Dear @115821, if you listen and/or care, when you cancel my order, at least have the courtesy of showing it under “Cancelled Orders”. 😡",order_cancellation_modification
317603,317603,Sat Oct 07 08:29:01 +0000 2017,@AmazonHelp Order - #407-9390765-3239506 Received defective product. Self Ship the product. Please Refund.,damaged_defective_wrong_item
2626973,2626973,Tue Oct 31 00:39:35 +0000 2017,@115821 my package shows delivered but I did not receive it. I’ve asked postal service and apartment manager and nothing!,package_not_received
2310809,2310809,Mon Nov 13 04:28:47 +0000 2017,@AmazonHelp @115850 Cancel my order.,order_cancellation_modification
431226,431226,Tue Oct 10 14:43:44 +0000 2017,"@115850 ur service is very poor, ur delivery agent was not able deliver my order into bhopal in 2 days. i m going cancel my order",order_cancellation_modification
2294588,2294588,Sat Nov 11 23:42:48 +0000 2017,@115830 where is my order????????? I paid for it and I haven't got it for days already!,tracking_delivery_status
465837,465832,Fri Dec 01 08:37:31 +0000 2017,"@AmazonHelp I've tried, there is no information regarding why the order is delayed nor when it is expected to be delivered.",delivery_delay
1860095,1860095,Wed Oct 18 07:43:23 +0000 2017,@115850 Help me cancel an order.,order_cancellation_modification
2682179,2682179,Tue Oct 31 16:33:47 +0000 2017,"@AmazonHelp Yeah! I already received a refund for the shipping costs I paid for one day shipping, but I was just told that the package is delayed until tomorrow when I needed it today. I contacted UPS to see if I can pick up the package wherever it currently is.",delivery_delay
2212105,2212105,Fri Nov 10 04:47:42 +0000 2017,My favorite thing about using amazon is when I order a package and its tracking information says it'll be here by 9PM but it also hasn't been taken to the carrier,tracking_delivery_status
1198284,1198285,Wed Oct 25 04:16:50 +0000 2017,"@AmazonHelp yeah i had to fight for my right as a prime member.amazon issued me a refund to the order, after requesting to escalate this issue 2 levels",prime_membership_benefit
2289164,2289165,Sun Nov 12 05:00:56 +0000 2017,"@AmazonHelp I'm letting you know now that it wasn't delivered today - which was the provided delivery date. This wasn't something that happened at checkout, I ordered the items, they shipped the item, item was in my city this afternoon, then suddenly tonight the delivery was delayed.",delivery_delay
486070,486070,Fri Dec 01 15:00:50 +0000 2017,@AmazonHelp No. I want a refund or a replacement?,return_refund
504928,504928,Fri Dec 01 20:41:37 +0000 2017,"Really @115821?! I know I bought stuff on sale, but come on. Damaged and broken packaging is completely unacceptable. I bought these as NEW condition items. That's not what these are. https://t.co/BFIaPJRYuA",damaged_defective_wrong_item
2298194,2298194,Sun Nov 12 14:22:03 +0000 2017,"@115830 - Hey, I realized something with some of my late orders.... I'm prime member and everytime I'm ordering (always prime things), I have this fee  on my bank statement (Plus the normal price of my order). Please can you explain ? Thanks https://t.co/fRNY7d0Hun",prime_membership_benefit
2441718,2441718,Tue Nov 14 23:30:10 +0000 2017,@115830 hello Amazon my package hasn't arrived yet what should way past expected delivery date. What should the next steps?,delivery_delay
1761377,1761377,Tue Nov 07 20:17:49 +0000 2017,Hey it's me again @UPSHelp @AmazonHelp WHERE IS MY PACKAGE???? https://t.co/ds0LwPcDi3,tracking_delivery_status
2531725,2531725,Mon Oct 30 10:53:11 +0000 2017,@115821 @115850  @AmazonHelp  After a one month wait period and thrice changed delivery date your support asks me to cancel my order !!!,order_cancellation_modification
820120,820120,Thu Oct 12 22:01:12 +0000 2017,"Contacted Amazon because their package is late. CSR argues about it. Check Canada Post. It's in Richmond. CSR disconnects, says it isn't.",delivery_delay
2279319,2279319,Sat Nov 11 00:47:42 +0000 2017,@115821 I’m sad where is my package 😥,tracking_delivery_status
522621,522621,Sat Dec 02 04:05:14 +0000 2017,I'm really disappointed with the distribution center @115821. I've ordered numerous Blu-rays this past week and had to return 4 of them because the case was damaged or discs were loose. #onlineshoppingfails,damaged_defective_wrong_item
474328,474331,Fri Dec 01 09:35:09 +0000 2017,"@AmazonHelp Hello team,
It's been more than 45 days now and still no update on the refund status. Even message sent to the seller is not being replied.
Could you please tell when would I be getting my refund.",return_refund
2306118,2306118,Sun Nov 12 23:51:49 +0000 2017,"ATTN CAMGIRLS/SWs! My viewer just shared with me that @115821 sent them my address as a delivery confirmation! Please be safe everyone! This WASN’T a third party seller. 

My WL is officially private until I can get a PO box. https://t.co/ozp7EjcwHH",seller_marketplace
24569,24570,Wed Nov 01 09:19:25 +0000 2017,"@AmazonHelp Really?  I pay annual Prime membership for you to tell me that an international publisher will have the answers to why YOU have the book in Home &amp; Kitchen, YOU are sending people to The Works, and YOU don't even have an 'awaiting stock' notice up?",prime_membership_benefit
792066,792066,Thu Oct 12 12:44:20 +0000 2017,@115850 you've messed up again. You guys should shut shop @AmazonHelp you guys have hit a new low. I'm still waiting for my order.,delivery_delay
1638591,1638591,Tue Oct 17 13:05:16 +0000 2017,@115850 is the offer still validwhere Vodafone customers get 250 cash back on prime subscription? I am nt able to use the same now.pl help,prime_membership_benefit
946626,946626,Sat Oct 21 19:18:38 +0000 2017,"@AmazonHelp If I cancel the order, would my gift card $ be replaced?",order_cancellation_modification
635680,635680,Wed Nov 22 17:11:30 +0000 2017,"@232617 @AmazonHelp Hi there, I've tried to reschedule it but I'm not sure what else to do. It just says 'technical issue' which is frustrating.",technical_product_issue
671710,671710,Thu Nov 23 07:21:17 +0000 2017,"@AmazonHelp hi team, I had ordered a watch through Amazon US with 2-day expedited delivery.. but the delivery was delayed by a day.. in that case, I could have gone for Standard delivery instead of a wasting $9.99 for a 2-day delivery! ☹️",delivery_delay
2943180,2943180,Wed Nov 29 14:19:07 +0000 2017,@115830 Hi - can I cancel an order that’s been sitting at ‘Pending verification’ for nearly a week?,order_cancellation_modification
124007,124001,Fri Nov 24 02:27:53 +0000 2017,"@AmazonHelp Are you guys not reading what Im writing? I cannot accest the account. It was locked, so why on earth are you debitting me a 100 bucks for a prime membership for an account you won’t let me access! https://t.co/hkd3YVWKWE",prime_membership_benefit
1890587,1890581,Sun Nov 26 08:37:42 +0000 2017,"@AmazonHelp It was on .com website and my account is locked since you obviously couldn't withdraw the price. And I want to cancel the order, I have written that in mails so many times but I am getting automated answers about card non-stop",order_cancellation_modification
1816376,1816376,Wed Oct 18 02:41:04 +0000 2017,#AmazonIndia App is not working since last 12 hours .... :(,technical_product_issue
273428,273428,Sat Oct 07 21:24:29 +0000 2017,@AmazonHelp Ur call centre agent -Duttaram had promised on 5th Oct within 72hrs I will get Prime membership but it hasn't happen. Pls don't lie atleast,prime_membership_benefit
1558960,1558960,Mon Oct 23 10:50:56 +0000 2017,@115850 where is my order ? When will i get it ? 😤 https://t.co/faUSNnZrGi,tracking_delivery_status
1197326,1197326,Sun Oct 15 22:09:04 +0000 2017,"@115830 Hi, it is disrespectful how you make customers to sign up for Prime Free Trial Membership. I want to CANCEL asap, please.",order_cancellation_modification
2956040,2956041,Wed Nov 29 19:10:23 +0000 2017,@AmazonHelp AMZL US with a TBA tracking number. The delivery driver(s) in the 77006 area are NOTORIOUS for this kind of stuff! Enough is enough already!,tracking_delivery_status
1484326,1484326,Fri Nov 03 03:04:11 +0000 2017,@AmazonHelp @118919 @115850 @115821 This is the 5th time I've had a package get delayed. I am reconsidering my prime membership. https://t.co/Rw7KEEdoqR,prime_membership_benefit
1560581,1560581,Sat Nov 04 08:27:59 +0000 2017,Disappointed. Ordered a @160663 Mi Air purifier from @115850 and got a defective piece. Returning it.,damaged_defective_wrong_item
2283454,2283454,Sat Nov 11 13:53:50 +0000 2017,Why my order is delayed @115821 @AmazonHelp,delivery_delay
673240,673241,Thu Nov 23 09:37:49 +0000 2017,@AmazonHelp That was a joke lol. But my order IS late — i contacted amazon and they said that it’d be here by tomorrow so let’s see,delivery_delay
419240,419240,Tue Oct 10 04:33:59 +0000 2017,@AmazonHelp @115850 ur delivery staff falsely update delivery status as addressee not available if they can not make  delivery on time 1/n,tracking_delivery_status
2806648,2806648,Wed Nov 22 03:33:53 +0000 2017,@115821 fuck y’all my comforter was supposed to be delivered today and it’s not here now I’m sleeping comforterless in nyc in the winter and ur tracking information doesn’t tell me SHIT,tracking_delivery_status
2662409,2662409,Tue Oct 31 05:33:43 +0000 2017,"@AmazonHelp where is my refund? It was 24 hrs promise. Prim Member is suffering for refund.

Order# 
403-9908807-0303562",return_refund
1568751,1568752,Sat Nov 04 16:37:37 +0000 2017,@AmazonHelp is it worth my time.  I can't even cancel the order.,order_cancellation_modification
426318,426318,Tue Oct 10 12:17:41 +0000 2017,@115850 wrong product sent again and again... ref. 408-9359829-4777902,damaged_defective_wrong_item
1511956,1511956,Tue Oct 31 11:52:02 +0000 2017,"@AmazonHelp I am not able to submit the details through this link, it is giving an error message...",technical_product_issue
585792,585792,Sun Dec 03 14:42:35 +0000 2017,"@115850 @93086  to recieve my parcel? N not to renew my prime membership (once it expires)

Bhavin Jogi
8879682869
December 3, 2017,406-3888519-2795534 

We would like to inform you that your order is/are out for delivery. You will receive your shipment by  end of day. https://t.co/SeiIqPTDdD",prime_membership_benefit
1378715,1378715,Sat Oct 28 03:53:27 +0000 2017,"@116090 still waiting for my order that was supposed to be guaranteed for yesterday (Thursday). 
Order #701-5406600-7964269",delivery_delay
776055,776055,Thu Oct 12 02:59:06 +0000 2017,@115850 Ur selling CRAP!!! #Awfulservice #extremelybadexperience #disaster selling Sadak Chaap maal. Sold defective mobile to my sis.,damaged_defective_wrong_item
361392,361393,Sun Oct 08 17:36:53 +0000 2017,"@AmazonHelp Only invitation   available , add to cart is not visible, no error message , without  add to cart or buy option  I can not execute order https://t.co/wf3jHoTMcl",technical_product_issue
60272,60273,Tue Oct 31 13:27:08 +0000 2017,@AmazonHelp Now being told it's delayed and i cant request a refund for a further 3 days?? The worst service ever! #EpicFail #AmazonFail,return_refund
17203,17200,Thu Nov 02 08:59:53 +0000 2017,@AmazonHelp I dont want to change my order but will not accept. Order # 403-3917499-2913904,order_cancellation_modification
599028,599026,Sun Dec 03 21:04:35 +0000 2017,@AmazonHelp 🤷🏽‍♀️ “shipped with AMZL US” would you like the tracking number,tracking_delivery_status
1430389,1430389,Fri Nov 03 02:28:57 +0000 2017,@AmazonHelp It wasn’t delivered yesterday either. I want a refund,return_refund
2190996,2190996,Thu Oct 19 13:23:32 +0000 2017,Non prime  member Delivery with prime is Sunday.. Existing prime member delivery with prime Monday #AmazonIndia  #scam #badservice,prime_membership_benefit
2560235,2560236,Thu Nov 16 18:29:44 +0000 2017,@AmazonHelp How can I use the Help Pages if I am locked out of my account? Why am I locked out of my account? Why can I not talk to someone who is actually part of this department? Internal text only access is nonsense.,account_access
1755287,1755287,Tue Nov 07 18:50:30 +0000 2017,"#AmazonIndia They don't care for their prime member. Post fake offers. Practice s mal marketing techniques.

#AvoidIt",prime_membership_benefit
1297447,1297447,Thu Oct 26 22:22:37 +0000 2017,The Kindle app keeps crashing on my Kindle HD. What're you doing @117634,technical_product_issue
2766345,2766345,Tue Nov 21 10:06:10 +0000 2017,@133462 @4030 @4167 Do u also deliver order in 7-10 days despite being a prime member lyk @115850 did to ur prime members.,prime_membership_benefit
972696,972696,Sun Oct 22 08:37:34 +0000 2017,"@AmazonHelp wonder, how can order status is showing delivered when I didn't receive the same yet?",tracking_delivery_status
124720,124720,Thu Nov 23 14:14:43 +0000 2017,@115850 prime membership sucks ! delivery failed on-time!! Couldn't deliver the coveted oneplus 5T on time... Refund my prime membership fee!!,prime_membership_benefit
2418486,2418487,Tue Nov 14 18:09:40 +0000 2017,"@AmazonHelp Can I just cancel my order?  It’ll cost the same and faster for me to walk across the street and pick it today. When I preordered, pretty sure it said I would get the game early for pre-ordering. And you’ve already started shipping out the PS4 version.",order_cancellation_modification
2171915,2171916,Thu Nov 09 13:00:34 +0000 2017,"@AmazonHelp The last update according to UPS is delayed in Tamworth due to operating conditions! I haven’t contacted you directly yet, do you have a contact email? So I might as well cancel my prime membership as I’m throwing money away!?",prime_membership_benefit
568361,568361,Sun Dec 03 02:51:34 +0000 2017,"@AmazonHelp Furniture ordered &amp; still no indication it will ever be delivered, items sold &amp; then after delivery date told you don't have in stock, item delivery date comes &amp; goes &amp; then no communication delivery date pushed back a by a week. Long time Prime member and this is terrible.",prime_membership_benefit
757736,757736,Wed Oct 11 18:42:16 +0000 2017,"@115851 Hello
I had ordered a laptop &amp; it was promised by Amazon India that it will deliver next day as prime member. Yet not delivered.",prime_membership_benefit
380760,380752,Mon Oct 09 10:32:38 +0000 2017,@AmazonHelp How do I contact the marketplace seller? Is it not yourselves?,seller_marketplace
448256,448256,Thu Nov 30 20:05:05 +0000 2017,"@AmazonHelp Thankyou. Turns out delivery is late, should be due 1-4 Dec. Disappointing",delivery_delay
739674,739674,Wed Oct 11 13:26:26 +0000 2017,@115850 I cannot login into my account. Help.,account_access
1667759,1667759,Mon Nov 06 11:33:10 +0000 2017,"@AmazonHelp hello, how to I return a defective tv without incurring huge postage costs that won’t be reimbursed (will cost far more than £5)",damaged_defective_wrong_item
562861,562861,Sat Dec 02 23:38:40 +0000 2017,@AmazonHelp I downloaded the app and it won't open,technical_product_issue
930373,930373,Mon Nov 20 20:29:17 +0000 2017,"@115821 I just want my @13173 book. First book delayed and then arrived damaged, now replacement also delayed.😭😭😭#istillwantthisitem https://t.co/CcbiyQF12P",damaged_defective_wrong_item
2861956,2861956,Mon Nov 27 23:01:09 +0000 2017,@AmazonHelp It is a child’s car seat that can’t sustain impacts that cause this damage. So yes. It has been damaged and I won’t use it. No I haven’t opened the rest of the box.,damaged_defective_wrong_item
420929,420929,Tue Oct 10 07:54:37 +0000 2017,@115821 @AmazonHelp Why would your people bother shipping an item like this? The cardboard shipping box has zero damage. $AMZN https://t.co/GRV6vjLgj0,damaged_defective_wrong_item
444296,444296,Wed Nov 22 09:37:46 +0000 2017,@115830 i didn't receive my order,package_not_received
1389523,1389523,Sat Oct 28 10:53:29 +0000 2017,@115850. I have a query. If I renew my Prime Membership today will it be effected immediately or after my existing plan expires?,prime_membership_benefit
1547868,1547868,Sat Nov 04 08:19:28 +0000 2017,@AmazonHelp Why should i contact the seller? I'm ordering this product from your site. You should be responsible to provide me proper tracking facility.,seller_marketplace
1983546,1983546,Wed Oct 18 18:37:26 +0000 2017,"Thank you @115821 for NOT helping with a seller, I will remember that when renewing my prime membership.",prime_membership_benefit
2165919,2165919,Thu Oct 19 12:30:56 +0000 2017,"@AmazonHelp It was direct. Two books - one has taken three attempts so far, the other two. Arrived damaged or covered in stubborn greasy fingerprints.",damaged_defective_wrong_item
227439,227439,Thu Oct 05 08:05:11 +0000 2017,"@AmazonHelp Query ,I have paid Prime Membership up to Oct 2018,now I get 1 year membership with echo dot. Will it extend from October 18 to October 19?",prime_membership_benefit
245191,245191,Thu Oct 05 14:38:33 +0000 2017,"@AmazonHelp Order no.- 402-6901368-2426723 , expected delivery date was 5th Oct but at last day also, I didn't receive my order.",package_not_received
571787,571787,Sun Dec 03 04:16:56 +0000 2017,@115850 please cancel my order 404-0033933-6621138,order_cancellation_modification
2386062,2386062,Fri Oct 20 09:58:24 +0000 2017,"@AmazonHelp my order is delayed for more than a week, and customer care guy named ""varun av"" speaks damn rude. disappointed, good bye amazon",delivery_delay
1608607,1608607,Sun Nov 05 10:19:28 +0000 2017,@AmazonHelp @115850 @115851 @AmazonHelp called SD and they confirmed that it's a defective piece. Even they were supposed to send an email for this but didn't get any.,damaged_defective_wrong_item
2600896,2600896,Fri Nov 17 06:59:51 +0000 2017,"@115850 where is my order - 405-9899600-8648341 , it was ordered on 15 October 2017 , ridiculous behaviour by amazon",tracking_delivery_status
1550255,1550255,Sat Nov 04 02:55:14 +0000 2017,@AmazonHelp Even charged TWICE in August! https://t.co/SRR42CpSwv,payment_unexpected_charge
754612,754612,Wed Oct 11 14:45:17 +0000 2017,"@116316 I did not receive my order! I need a position
order # 302-8387698-3455546",package_not_received
1210180,1210180,Wed Oct 25 11:46:39 +0000 2017,"@AmazonHelp Ahh OK, long story short, item order (fullfilled by A) wrong item sent, price increases, refund issued. Refund doesn't cover cost of item",damaged_defective_wrong_item
1372723,1372723,Sat Oct 28 00:04:32 +0000 2017,@AmazonHelp If I cancel an order which had (even partially) used an Amazon Gift Card balance to pay for…do I get that balance back?,order_cancellation_modification
